Word,Count
१८२४,2
नसकेकोले,2
कारिन्दाले,1
फैलाएको,3
दिए,1
चारितृक,1
नातागोताको,3
पक्रेर,1
Opinion,4
देखियोकठै,1
पनिबिरोध,1
डाह,2
जल्नेहरु,1
जलि,1
जनताकोसेवा,1
छौचहराइरहेको,1
मलहम,1
जिताउनेछ्न,1
लिस्निङ,1
हजूरसबै,1
हालिङ,1
गुडनहालिङ,1
गोइङरेनु,1
अाइङहेरौं,1
जगन्नाथजी,3
हिन्छन्मात्र,1
जिल्लैभरि,1
हुनघरदैलोमा,1
हिंडछन्सबै,1
सारमा,4
RJD,1
लालु,4
नक्कलि,2
झूटको,1
अथाह,3
साम्प्रदायिकता,1
सु्योदय,1
ईलाममा,2
लेडीलेडी,1
पीतल,1
लगाकै,1
दर्जनबढी,1
स्वतन्त्राले,1
बिध्वंस,1
मचाउछ,1
छ्याप्ति,1
चाहियको,2
मर्दन,1
भुुलि,1
मालिङ,1
नाल्मा,1
मिटो,1
गुहु,8
राखिदियो,2
होखाना,1
सरजि,1
खादैन्,1
मोदीकाे,1
६८७०,2
६५७९,1
३३५३,2
५४३४,2
५स्वतन्त्र,2
सकेभने,1
धरानबाट,1
हर्कराज,4
फर्कायर,1
जागौ,8
गोर्खालि,1
भाइदिदिबहिनी,1
‘५,1
सुन्दास,1
नदिनोस,1
उम्मेवार,5
पठाउदैनन,1
तर्सेको,2
उम्मेदवारीप्रतीको,1
आकर्षणले,2
क्षय,1
मान्दासम्म,1
१२४०,2
६०३,6
ब्यक्तिहाे,1
चाहन्छुं,2
भरखर,5
बागमति,1
मन्त्रिकाे,1
हटायाे,1
भयसि,2
हारेकाे,1
विश्वविधालयलाई,1
त्रिविका,1
उपकुलपतिले,1
देउवाओलिको,1
एमालेमैत्री,1
रक्तसञ्चार,2
सल्लाहकार_समिति,7
साँढेको,1
जुधाई,1
मौलिकताधर्म,1
सस्कृतीका,1
दिनकायरहरुको,1
आउनेछश्रद्धान्जली,1
सिंहबाहेक,1
क्षेत्रदेखि,1
दिनुहाेस,2
पठाइदुम्ला,1
उदवीर,3
तोलाकान्त,3
बगाले÷रासस,2
धर्तीपुत्र,1
धिक्कारवादी,1
दर्जे,1
बुद्धिकेबीkilobyte,1
लाजदुत,1
ट्वाँकेन्द्र,1
एमाले६४७६,2
४ः५०,2
सवारीपासको,1
काजि,4
गैयो,2
राष्ट्रिय_सभागृह,8
अफिसबाट,2
अनामनगर,1
पठाएकाछन,1
दैवले,2
उपकानुन,1
द्रव्यपिशाचले,1
वल्खु,1
गरियोमतदान,1
ऊत्कृष्ठ,1
लाग्योमतदाताको,1
ऊत्साह,1
छस्थानीयचुनाव2079,1
Kathmandumetropolish,1
छठौं,1
उहां,1
पूरागर्न,1
अत्यंत,2
दृढ़,4
समापनमा,1
ठाउँ–ठाउँमा,1
घोक्रोको,1
उल्पातै,1
चिच्चाइरहेका,1
मदारी,1
आलुलाई,1
पिँडालु,1
पिँडालुलाई,1
हुँछ,2
यीनीहरु,1
मदारीको,1
डमरु,1
गिरी–,2
बिद्यालयहरुमा,1
बप्रचण्ड,1
३हिजो,1
हार्छहिजो,1
जित्छकुम्ल्याउछ,1
लाग्छजहिलै,1
बस्छप्रजातन्त्र,1
दिएनछिन,2
अन्तर्वार्ताः,1
मोटाउन,1
मेयरक,1
बेघर,1
English,2
Unique,1
पर्नेहरु,2
AK,2
कांग्रेसमाओवादीकै,3
जन्मिसकेको,2
प्रश्न–महाधिवेशनमा,1
गुर्जिसक्यो,1
प्रमूखलाई,1
लेखिए,1
गरिँदैन,1
ओलीमै,1
सयम,1
फर्काउनमा,1
वदनाम,1
उद्धत,1
खडयन्त्रकारी,1
स्वेच्छाचारिताविरुद्ध,1
‘…यस्ता,2
धूनीवेशी,1
Dhunibeshi,1
पोल्ने,4
नाचार्किनु,1
नहाल्लान,1
हथाैडामा,2
पालमा,4
भक्तपुरबाहेक,1
आचारसंहिता_२०७८,14
१२ग,2
आमसभाकोणसभा,2
मितिसमयमार्ग,2
administration,2
police,3
भत्कायो,4
भगवानपुरमा,1
भेंडाले,2
दियोस्,1
बोलिदिनुस,1
नछाडेर,1
clarify,1
काठ्माण्डौबासीको,1
litmus,1
test,2
एमाले–५४७,1
नपाली,4
कांग्रेस–५०७,1
जसपा–३८०,1
एमाले–५९९,1
कांग्रेस–५४१,1
जसपा–२६१,1
नभिज,1
बक्सिस,1
छर्न,6
कांग्रेसमाओवादीका,1
थुतेर,1
स्वतन्त्र८०३७,1
एमाले४२५९,1
कांग्रेस३७०३,1
७ः२०,1
पठाउदै,2
फेर्लान,1
विद्याभण्डारीको,1
नारायणस्थानमा,1
घरजतिबेला,1
विद्याभण्डारी,1
उत्रेकी,1
हस्पिटल,7
बस्थिन्हामीले,1
ईश्व,1
पट्काउंदै,1
आएकोराजनीतिमा,1
राजापाक्षकाे,1
जलिरहेकाे,1
परिवारवादकाे,2
बिजयीनेपाली,1
मावोबादिका,1
सन्तोश,1
dudhauli,3
मोरियाका,1
भोजपुरले,2
जितिसक्नु,2
सुर्यविनायकको,1
वर्षौंदेखि,3
ठेकामा,3
चलाइरहेकाछन्,1
पिलन्धरे,1
नागिरताधारी,1
सम्म्मान,1
इज्जतका,1
पउछन,1
देउवाका_सहोदर,4
मुस्लीमले,1
ट्विटरका,4
साहुजी,1
भचन्,1
गाउपालिकाबाट,1
थाल्नुभ,1
बिशेषता,2
शाश्वत,1
सेताेपाटीले,2
वालेनलृ,1
सृजनाकै,1
चीन्ह,2
सचीवनेविसंघ,1
युकहाङ्गबिरडम्बर,1
हाङ्गाम,1
मेरिङ्गदेन,1
खोज्यौ,1
भूई,1
नगरपालिका१को,1
कांग्रेस६०७,1
माअोवादी६१६,1
परचन्न,1
प्रतिसेयर,1
महेन्द्रनगरस्थित,1
अधिकृतलगायत,1
मतपेटिकालगायतका,1
